Cluster,Customer_Count,Customer_Share,Income_mean,Age_2014_mean,Recency_mean,Tenure_Days_mean,Total_Spend_mean,Total_Purchases_mean,Children_At_Home_mean,NumDealsPurchases_mean,NumWebVisitsMonth_mean,Wine_Spend_Share_mean,Meat_Spend_Share_mean,Web_Purchase_Share_mean,Catalog_Purchase_Share_mean,Income_median,Total_Spend_median,Total_Purchases_median,Observed_Response_Rate
0,1100,0.4919499105545617,68696.59136822773,47.36545454545455,49.37,367.5518181818182,1093.4109090909092,18.566363636363636,0.5936363636363636,2.171818181818182,3.922727272727273,0.5136438317987725,0.2609831347054556,0.2989945189320458,0.2535537855748268,68655.0,1056.5,18.0,0.19818181818181818
1,1136,0.5080500894454383,35727.78361531612,42.91021126760563,48.870598591549296,342.39964788732397,134.0088028169014,6.717429577464789,1.2966549295774648,2.4753521126760565,6.670774647887324,0.4056716676871387,0.23844414129579544,0.357920320824426,0.07790715998458389,35688.0,70.0,6.0,0.10211267605633803
