,roc_auc,roc_auc,average_precision,average_precision,f1,f1,precision,precision,recall,recall,contact_fraction,contact_fraction
,mean,std,mean,std,mean,std,mean,std,mean,std,mean,std
model,,,,,,,,,,,,
Logistic Regression,0.8915571558152007,0.01788095867444802,0.6527875734601272,0.06953414041617406,0.5373341982974038,0.10385948827600036,0.5314462284459192,0.10967153538154176,0.5499959352446456,0.12138049982305014,0.15669810999611722,0.03715546042721727
Random Forest,0.8817063878354224,0.0386757851914345,0.5881994040878908,0.13740676501971866,0.5092390400789891,0.09659535793085108,0.4708116458704694,0.0743577186745714,0.5762658057573311,0.17141034394357427,0.18586174903090907,0.06310995105475503
SVM RBF,0.8977521035887603,0.021653644551670296,0.6234250229035971,0.10432136801349172,0.5476330359185683,0.03535401753215729,0.5534777204525949,0.10678890595457924,0.5682234679673883,0.10839962419061384,0.15873688423831028,0.044944112766945266
XGBoost,0.9005743382393533,0.027961411279135408,0.6561200279016376,0.09544377361528486,0.5146153317581889,0.06494081218932905,0.5196226034023895,0.09989404354917199,0.5356588705243828,0.12155674240811838,0.16204829596368805,0.059777975668501696
