Cluster,Customer_Count,Customer_Share,Income_mean,Age_2014_mean,Recency_mean,Tenure_Days_mean,Total_Spend_mean,Total_Purchases_mean,Children_At_Home_mean,NumDealsPurchases_mean,NumWebVisitsMonth_mean,Wine_Spend_Share_mean,Meat_Spend_Share_mean,Web_Purchase_Share_mean,Catalog_Purchase_Share_mean,Income_median,Total_Spend_median,Total_Purchases_median,Observed_Response_Rate
0,808,0.3613595706618962,55710.51939924906,48.58292079207921,48.98267326732673,415.6485148514852,669.9690594059406,15.648514851485148,1.2264851485148516,3.662128712871287,6.091584158415841,0.6143580575352003,0.18406580738928044,0.38546252270829323,0.16423410566605703,55686.0,573.0,15.0,0.14108910891089108
1,834,0.37298747763864043,31825.556363636362,41.02398081534772,49.02997601918465,315.8537170263789,70.57553956834532,5.152278177458034,1.20863309352518,1.8201438848920863,6.5587529976019185,0.3339346756464997,0.2535490123847792,0.3305937108455094,0.06337196110577406,31395.0,53.0,5.0,0.08393285371702638
2,594,0.26565295169946335,75109.01360544217,46.092592592592595,49.41919191919192,326.6111111111111,1270.6919191919192,18.708754208754208,0.2138047138047138,1.2188552188552189,2.526936026936027,0.42247205301955676,0.33294435014912516,0.24970131664704134,0.3061587961858705,75435.0,1253.0,19.0,0.25252525252525254
